UniqueID,Company,InventoryLocation,InventoryTransaction,InventoryDocumentType,Reference1,Reference2,TransactionDate,GeneralLedgerDate,EstimatedDeliveryDate,InterfaceInProcess,OriginatingInterfaceRun,TransactionQuantityTotal,IntransitTransfer,Reprint,NumberOfCartons,LastLineNumber,FromToCompanyLocation.FromToCompany,FromToCompanyLocation.FromToLocation,FromToCompanyLocation.RequestingLocation,Status,IntransitReceivingStatus,RelatedVendorReturn,NumberOfLines,CurrencyTable,DefaultDistributionAccount.Ledger,DefaultDistributionAccount.ToAccountingEntity,DefaultDistributionAccount.AccountingUnit,DefaultDistributionAccount.GeneralLedgerChartAccount,DefaultDistributionAccount.Project,DefaultDistributionAccount.FinanceDimension1,DefaultDistributionAccount.FinanceDimension2,DefaultDistributionAccount.FinanceDimension3,DefaultDistributionAccount.FinanceDimension4,DefaultDistributionAccount.FinanceDimension5,DefaultDistributionAccount.FinanceDimension6,DefaultDistributionAccount.FinanceDimension7,DefaultDistributionAccount.FinanceDimension8,DefaultDistributionAccount.FinanceDimension9,DefaultDistributionAccount.FinanceDimension10,DefaultDistributionAccount.FinanceEnterpriseGroup,DefaultDistributionAccount.AccountingEntity,DefaultDistributionAccount.DimensionCode,DefaultDistributionAccount.OrganizationString
0731496f-c680-1118-0000-07c55b20670d,1,MAIN 2,300,IT,,,"Friday, 15 June 2018 00:41:56.00 AM",6/14/2018,6/14/2018,FALSE,0,10,TRUE,FALSE,0,1,1,MAIN,,1,0,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
38ed2605-7680-1400-0000-0aec5ddb3c98,1,MAIN 2,377,IS,,,"Wednesday, 27 November 2019 00:22:12.08 AM",11/26/2019,,FALSE,0,10,FALSE,FALSE,0,1,1,,10E,1,0,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
4324e0bd-0e80-8880-0000-09265e65a39e,1,MAIN 2,414,RC,,,"Wednesday, 11 March 2020 01:44:39.13 AM",3/10/2020,,FALSE,0,2,FALSE,FALSE,0,1,0,,,1,0,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
845e6f3d-0e80-d880-0000-0dce5e659f5a,1,MAIN 2,416,RC,,,"Wednesday, 11 March 2020 22:15:12.45 PM",3/11/2020,,FALSE,0,10,FALSE,FALSE,0,1,0,,,1,0,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
845e6f3d-0e80-b040-0000-10225e659f5a,1,MAIN 2,417,IS,,,"Wednesday, 11 March 2020 22:17:59.77 PM",3/11/2020,,FALSE,0,10,FALSE,FALSE,0,1,1,,10E,1,0,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
4b337c67-0e80-f500-0000-05075e7030d8,1,MAIN 2,424,IR,,,"Wednesday, 18 March 2020 02:17:51.06 AM",3/17/2020,3/18/2020,FALSE,0,3,TRUE,FALSE,0,1,1,MAIN,,1,3,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
4b337c67-0e80-1380-0000-03075e7030d8,1,MAIN 2,425,RT,,,"Wednesday, 18 March 2020 02:19:04.53 AM",3/17/2020,3/18/2020,FALSE,0,3,TRUE,FALSE,0,1,1,MAIN,,1,0,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
d6b3d080-8e80-0348-0000-00f25e770d42,1,MAIN 2,434,IT,,,"Monday, 23 March 2020 21:36:38.72 PM",1/31/2019,3/23/2020,FALSE,0,0,FALSE,FALSE,0,1,1,MAIN,,0,0,0,-1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
5cefaef0-8e80-3b00-0000-10e05e7abdf1,1,MAIN 2,464,RC,,,"Friday, 27 March 2020 00:50:32.80 AM",3/26/2020,,FALSE,0,10,FALSE,FALSE,0,1,0,,,0,0,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
015d8a58-130e-0000-001f-9d7b538f85a8,1,MAIN 2,1708081648,IT,,,"Tuesday, 01 January 2019 05:46:48.00 AM",1/1/2019,8/8/2017,FALSE,0,161,FALSE,FALSE,0,1,1,MAIN,,0,0,0,0,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
015d8a58-130e-0000-0020-337a538f85a8,1,MAIN 2,1708081931,IT,,,"Tuesday, 08 August 2017 05:49:31.00 AM",10/31/2016,8/8/2017,FALSE,0,161,FALSE,FALSE,0,1,1,MAIN,,1,0,0,0,,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
67422ead-a680-6e98-0000-0fc25b92cde4,1,MAIN CSL,340,RC,,,"Monday, 10 September 2018 12:02:15.00 PM",9/10/2018,,FALSE,0,20,FALSE,FALSE,0,1,0,,,1,0,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
67422ead-a680-f798-0000-157f5b92cde4,1,MAIN CSL,342,RC,,,"Monday, 10 September 2018 13:24:03.00 PM",9/10/2018,,FALSE,0,80,FALSE,FALSE,0,4,0,,,1,0,0,4,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
67422ead-a680-ab2e-0000-16bf5b92cde4,1,MAIN CSL,345,RC,,,"Monday, 17 September 2018 11:38:41.00 AM",9/17/2018,,FALSE,0,1000,FALSE,FALSE,0,1,0,,,1,0,0,1,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
c81110fd-7680-ba80-0000-1f625de3149d,1,MAIN CSL,381,IS,,,"Thursday, 05 December 2019 01:15:57.81 AM",12/4/2019,,FALSE,0,0,FALSE,FALSE,0,0,1,,SDSC,0,0,0,0,CORE,CORE,1,,5021,,2020,,,,,,,,,,1,1,0000030000000000000000000000000000000000000000000000000000000000000000,:5021:
880a6377-f680-ad00-0000-12195e30d69b,1,MAIN CSL,395,IS,,,"Friday, 31 January 2020 22:19:12.73 PM",1/31/2020,,FALSE,0,-200,FALSE,FALSE,0,1,1,,MAIN,1,0,0,1,CORE,CORE,1,,,,4010,,,,,,,,,,1,1,0000024000000000000000000000000000000000000000000000000000000000000000,::
67422ead-a680-4d08-0000-2d925b92cde4,1,MAIN SL,341,RC,,,"Monday, 10 September 2018 12:50:10.00 PM",9/10/2018,,FALSE,0,2300,FALSE,FALSE,0,10,0,,,1,0,0,10,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
67422ead-a680-196e-0000-06955b92cde4,1,MAIN SL,343,RC,,,"Monday, 17 September 2018 10:46:21.00 AM",9/17/2018,,FALSE,0,2000,FALSE,FALSE,0,10,0,,,1,0,0,10,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
67422ead-a680-ab2e-0000-15915b92cde4,1,MAIN SL,344,RC,,,"Monday, 17 September 2018 11:37:58.00 AM",9/17/2018,,FALSE,0,2000,FALSE,FALSE,0,10,0,,,1,0,0,10,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
67422ead-a680-5ebe-0000-097d5b92cde4,1,MAIN SL,346,RC,,,"Monday, 17 September 2018 16:09:19.00 PM",9/17/2018,,FALSE,0,4400,FALSE,FALSE,0,22,0,,,1,0,0,22,CORE,,,,,,,,,,,,,,,,1,1,0000000000000000000000000000000000000000000000000000000000000000000000,::
12374caf-2680-f81c-0000-5bb95b54bc20,2,MAIN2,1,RT,,,"Monday, 06 August 2018 06:55:20.00 AM",8/6/2018,,FALSE,0,20,FALSE,FALSE,0,1,1,MAIN,,1,0,0,1,CORE,,,,,,,,,,,,,,,,1,2,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-138d5ec0943a,100,DIST,15,PO,,,"Friday, 31 January 2020 04:06:27.14 AM",1/30/2020,,FALSE,0,10,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-13e55ec0943a,100,DIST,16,PO,,,"Friday, 31 January 2020 04:09:49.17 AM",1/30/2020,,FALSE,0,10,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0aea5ec0943a,100,DIST,32,AJ,,,"Tuesday, 19 May 2020 23:17:34.08 PM",5/24/2019,,FALSE,0,5,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0aed5ec0943a,100,DIST,33,AJ,,,"Tuesday, 19 May 2020 23:17:34.14 PM",5/24/2019,,FALSE,0,3,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0af05ec0943a,100,DIST,34,RT,,,"Tuesday, 19 May 2020 23:17:34.15 PM",7/27/2019,,FALSE,0,50,FALSE,FALSE,0,1,100,MAIN,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0af35ec0943a,100,DIST,35,RC,,,"Wednesday, 29 January 2020 22:31:10.41 PM",1/29/2020,,FALSE,0,100,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0af65ec0943a,100,DIST,36,PO,,,"Friday, 31 January 2020 04:06:27.14 AM",1/30/2020,,FALSE,0,10,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
1f803075-8e80-4440-0000-061b5ea3570a,100,MAIN,1,IS,,,"Tuesday, 19 May 2020 23:17:34.20 PM",1/19/2019,,FALSE,0,0,FALSE,FALSE,0,2,100,OR,1E,1,0,0,2,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d693140d-8e80-6980-0000-b26b5ea3e17a,100,MAIN,3,PO,,,"Friday, 08 May 2020 09:00:53.44 AM",5/8/2020,,FALSE,0,10,FALSE,FALSE,0,0,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
2a7b7fc8-4e80-f800-0000-02115ebd7059,100,MAIN,4,RC,,,"Friday, 15 May 2020 19:16:07.88 PM",5/15/2020,,FALSE,0,1000,FALSE,FALSE,0,1,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-089b5ec0943a,100,MAIN,5,PO,,,"Monday, 18 May 2020 11:14:02.70 AM",5/18/2020,,FALSE,0,15,FALSE,FALSE,0,0,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-094d5ec0943a,100,MAIN,6,PO,,,"Monday, 18 May 2020 11:14:03.16 AM",5/18/2020,,FALSE,0,1200,FALSE,FALSE,0,0,0,,,1,0,0,3,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-0a115ec0943a,100,MAIN,7,PO,,,"Monday, 18 May 2020 11:14:03.51 AM",5/18/2020,,FALSE,0,4,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-0b215ec0943a,100,MAIN,8,PO,,,"Monday, 18 May 2020 11:14:03.85 AM",5/18/2020,,FALSE,0,3,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-10345ec0943a,100,MAIN,9,PO,,,"Monday, 18 May 2020 11:14:07.46 AM",5/18/2020,,FALSE,0,11,FALSE,FALSE,0,0,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-10be5ec0943a,100,MAIN,10,PO,,,"Monday, 18 May 2020 11:14:07.70 AM",5/18/2020,,FALSE,0,1,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-11125ec0943a,100,MAIN,11,PO,,,"Monday, 20 January 2020 03:55:55.79 AM",1/19/2020,,FALSE,0,5,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-12505ec0943a,100,MAIN,12,PO,,,"Tuesday, 28 January 2020 22:14:58.97 PM",1/28/2020,,FALSE,0,10,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-12a85ec0943a,100,MAIN,13,PO,,,"Tuesday, 28 January 2020 22:18:44.08 PM",1/28/2020,,FALSE,0,10,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-13395ec0943a,100,MAIN,14,PO,,,"Friday, 31 January 2020 03:55:36.99 AM",1/30/2020,,FALSE,0,10,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-14c85ec0943a,100,MAIN,17,PO,,,"Wednesday, 19 February 2020 00:07:49.14 AM",2/18/2020,,FALSE,0,1,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-17c75ec0943a,100,MAIN,18,PO,,,"Wednesday, 18 March 2020 23:05:36.28 PM",3/18/2020,,FALSE,0,100,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-18f75ec0943a,100,MAIN,19,PO,,,"Thursday, 26 March 2020 22:51:48.64 PM",3/26/2020,,FALSE,0,1,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-1a465ec0943a,100,MAIN,20,PO,,,"Wednesday, 15 April 2020 01:08:49.32 AM",4/14/2020,,FALSE,0,260,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-1a905ec0943a,100,MAIN,21,PO,,,"Wednesday, 15 April 2020 01:38:11.44 AM",4/14/2020,,FALSE,0,72,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-1ada5ec0943a,100,MAIN,22,PO,,,"Wednesday, 15 April 2020 23:47:27.63 PM",4/15/2020,,FALSE,0,8,FALSE,FALSE,0,0,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-1b4c5ec0943a,100,MAIN,23,PO,,,"Thursday, 16 April 2020 00:03:02.03 AM",4/15/2020,,FALSE,0,16,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-1c905ec0943a,100,MAIN,24,PO,,,"Monday, 18 May 2020 11:17:19.42 AM",5/18/2020,,FALSE,0,1,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-1ce45ec0943a,100,MAIN,25,PO,,,"Monday, 18 May 2020 11:17:19.68 AM",5/18/2020,,FALSE,0,1,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-1d3b5ec0943a,100,MAIN,26,PO,,,"Monday, 18 May 2020 11:17:19.11 AM",5/18/2020,,FALSE,0,2,FALSE,FALSE,0,0,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-20175ec0943a,100,MAIN,27,PO,,,"Monday, 18 May 2020 11:17:25.17 AM",5/18/2020,,FALSE,0,11,FALSE,FALSE,0,0,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-22515ec0943a,100,MAIN,28,PO,,,"Monday, 18 May 2020 11:17:28.94 AM",5/18/2020,,FALSE,0,2,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-273f5ec0943a,100,MAIN,29,PO,,,"Monday, 18 May 2020 11:14:13.84 AM",5/18/2020,,FALSE,0,5,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-2200-0000-2a305ec0943a,100,MAIN,30,PO,,,"Monday, 20 January 2020 03:47:51.76 AM",1/19/2020,,FALSE,0,5,FALSE,FALSE,0,0,0,,,1,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0afd5ec0943a,100,MAIN,37,RC,,,"Tuesday, 19 May 2020 23:17:34.49 PM",8/3/2019,,FALSE,0,340,FALSE,FALSE,0,2,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b0c5ec0943a,100,MAIN,38,IS,,,"Tuesday, 19 May 2020 23:17:34.50 PM",8/3/2019,,FALSE,0,1,FALSE,FALSE,0,1,100,,RAD,0,0,0,1,HC TABLE,CORE,100,,60010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b105ec0943a,100,MAIN,39,IS,,,"Tuesday, 19 May 2020 23:17:34.51 PM",8/3/2019,,FALSE,0,7300,FALSE,FALSE,0,2,100,,OR,0,0,0,2,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b1b5ec0943a,100,MAIN,40,RC,,,"Tuesday, 19 May 2020 23:17:34.52 PM",8/3/2019,,FALSE,0,31,FALSE,FALSE,0,2,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b1e5ec0943a,100,MAIN,41,IS,,,"Tuesday, 19 May 2020 23:17:34.53 PM",8/3/2019,8/3/2019,FALSE,0,-9,FALSE,FALSE,0,2,100,,RAD,1,0,0,2,HC TABLE,CORE,100,,60010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b225ec0943a,100,MAIN,42,IS,,,"Tuesday, 19 May 2020 23:17:34.54 PM",8/3/2019,8/3/2019,FALSE,0,5,FALSE,FALSE,0,3,100,,RAD,1,0,0,3,HC TABLE,CORE,100,,60010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b265ec0943a,100,MAIN,43,PO,,,"Tuesday, 19 May 2020 23:17:34.45 PM",7/24/2019,,FALSE,0,15,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b295ec0943a,100,MAIN,44,PO,,,"Tuesday, 19 May 2020 23:17:34.47 PM",7/24/2019,,FALSE,0,14,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b2c5ec0943a,100,MAIN,45,RC,,,"Tuesday, 19 May 2020 23:17:34.48 PM",8/2/2019,,FALSE,0,10,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b355ec0943a,100,MAIN,46,IS,,,"Tuesday, 19 May 2020 23:17:34.55 PM",8/7/2019,8/7/2019,FALSE,0,2,FALSE,FALSE,0,1,100,,OR,0,0,0,1,HC TABLE,CORE,100,,60010,,2020,,,,,,,,,,HC,100,0000123000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b395ec0943a,100,MAIN,47,PO,,,"Tuesday, 19 May 2020 23:17:34.56 PM",8/8/2019,,FALSE,0,8,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b3c5ec0943a,100,MAIN,48,IS,,,"Tuesday, 19 May 2020 23:17:34.58 PM",8/9/2019,8/4/2019,FALSE,0,1,FALSE,FALSE,0,1,100,,RAD,0,0,0,1,HC TABLE,CORE,100,,60010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b405ec0943a,100,MAIN,49,AJ,,,"Tuesday, 19 May 2020 23:17:34.59 PM",8/10/2019,,FALSE,0,10,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b435ec0943a,100,MAIN,50,AJ,,,"Tuesday, 19 May 2020 23:17:34.60 PM",8/11/2019,,FALSE,0,19,FALSE,FALSE,0,2,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b465ec0943a,100,MAIN,51,IS,,,"Tuesday, 19 May 2020 23:17:34.62 PM",8/29/2019,8/7/2019,FALSE,0,1,FALSE,FALSE,0,1,100,,RAD,0,0,0,1,HC TABLE,CORE,100,,60010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b4a5ec0943a,100,MAIN,52,IS,,,"Tuesday, 19 May 2020 23:17:34.63 PM",9/5/2019,9/5/2019,FALSE,0,1,FALSE,FALSE,0,1,100,,RAD,0,0,0,1,HC TABLE,CORE,100,,60010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b4e5ec0943a,100,MAIN,53,IS,,,"Tuesday, 19 May 2020 23:17:34.65 PM",9/5/2019,9/5/2019,FALSE,0,1,FALSE,FALSE,0,1,100,,RAD,0,0,0,1,HC TABLE,CORE,100,,60010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b525ec0943a,100,MAIN,54,IS,,,"Tuesday, 19 May 2020 23:17:34.67 PM",9/5/2019,2/1/2019,FALSE,0,1,FALSE,FALSE,0,1,100,,RAD,0,0,0,1,HC TABLE,CORE,100,,60010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b565ec0943a,100,MAIN,55,IS,,,"Tuesday, 19 May 2020 23:17:34.68 PM",9/5/2019,2/10/2019,FALSE,0,15,FALSE,FALSE,0,1,100,,3N,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b5a5ec0943a,100,MAIN,56,RC,,,"Tuesday, 19 May 2020 23:17:34.69 PM",9/13/2019,,FALSE,0,20,FALSE,FALSE,0,1,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b5d5ec0943a,100,MAIN,57,RC,,,"Tuesday, 19 May 2020 23:17:34.71 PM",9/13/2019,,FALSE,0,10220,FALSE,FALSE,0,5,0,,,0,0,0,5,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b685ec0943a,100,MAIN,58,RC,,,"Tuesday, 19 May 2020 23:17:34.74 PM",9/15/2019,,FALSE,0,90,FALSE,FALSE,0,5,0,,,0,0,0,5,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b6b5ec0943a,100,MAIN,59,PO,,,"Tuesday, 19 May 2020 23:17:34.75 PM",9/15/2019,,FALSE,0,0,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b6e5ec0943a,100,MAIN,60,PO,,,"Tuesday, 19 May 2020 23:17:34.76 PM",9/15/2019,,FALSE,0,-14,FALSE,FALSE,0,1,0,,,1,0,0,2,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
d290c204-4e80-c440-0000-0b715ec0943a,100,MAIN,61,IS,,,"Tuesday, 19 May 2020 23:17:34.78 PM",9/18/2019,9/5/2019,FALSE,0,1,FALSE,FALSE,0,1,100,,RAD,0,0,0,1,HC TABLE,CORE,100,,60010,,1000,,,,,,,,,,HC,100,0000005000000000000000000000000000000000000000000000000000000000000000,:60010:
d290c204-4e80-c440-0000-0b755ec0943a,100,MAIN,62,PO,,,"Tuesday, 19 May 2020 23:17:34.79 PM",9/18/2019,,FALSE,0,20,FALSE,FALSE,0,0,0,,,0,0,0,1,HC TABLE,,,,,,,,,,,,,,,,HC,100,0000000000000000000000000000000000000000000000000000000000000000000000,::
