UniqueID,Company,InventoryLocation,WarehouseShipment,WarehouseDemand.DemandSystemCode,WarehouseDemand.DemandDocument,WarehouseDemand.DemandCompany,DemandDocumentType,CustomerShipTo,Destination,ProcessLevel,WarehouseBatch,Status,OperatorID,RequirePickingFeedback,RequirePackingFeedback,PrintDate,PickDate,PackDate,ShipDate,GeneralLedgerDate,RouteHeader.Date,RouteHeader.Route,EstimatedDeliveryDate,Vendor,BasedOnPurchaseOrderReceipt,RouteStop,BillOfLading,Carrier,ShippingMethod,TransactionId,FreightCode,RequireFreight,FreightCharges,NumberOfCartons,StockVolume,CubicAdjustment,CubicTotal,StockWeight,WeightAdjustment,WeightTotal,PackingList,PrintPOD,PODReturnDate,InvoicePrefix,InvoiceNumber,CompanyAndLocation.RequestingCompany,CompanyAndLocation.RequestingLocation,DocumentNumberNumeric,IntrastatNumber,ShipTerm,PortCode,NatureOfTransactionCode,StatisticalProcedure,VATRegistrationNumber,BODAccountingEntity,BODLocation,BODDocument,GlobalDocumentType,TemporaryHold,BillOfLadingIDMDocumentSequence
0161e807-e678-0000-0020-53dc538f85a8,1,MAIN,161,RQ,2004,1,,0,OR,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,3/7/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5407538f85a8,1,MAIN,162,RQ,2009,1,,0,OR,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,3/7/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5439538f85a8,1,MAIN,163,RQ,2019,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,3/8/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-5483538f85a8,1,MAIN,164,RQ,2020,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,3/8/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-54b6538f85a8,1,MAIN,165,RQ,2021,1,,0,RAD,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,3/8/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0161e807-e678-0000-0020-54f7538f85a8,1,MAIN,166,RQ,2025,1,,0,OR,,43,0,inforhc1,FALSE,FALSE,3/8/2018,,,,,,0,3/8/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0023-d56d538f85a8,1,MAIN,167,RQ,2032,1,,0,OR,,44,0,inforhc2,FALSE,FALSE,4/6/2018,,,,,,0,3/14/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0023-d5ce538f85a8,1,MAIN,168,RQ,2039,1,,0,OR,,44,0,inforhc2,FALSE,FALSE,4/6/2018,,,,,,0,3/20/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0023-d607538f85a8,1,MAIN,169,RQ,2040,1,,0,OR,,44,0,inforhc2,FALSE,FALSE,4/6/2018,,,,,,0,3/20/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0023-d648538f85a8,1,MAIN,170,RQ,2053,1,,0,OR,,44,0,inforhc2,FALSE,FALSE,4/6/2018,,,,,,0,3/29/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0023-d66f538f85a8,1,MAIN,171,RQ,2072,1,,0,OR,,44,0,inforhc2,FALSE,FALSE,4/6/2018,,,,,,0,4/4/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0023-e14e538f85a8,1,MAIN,172,RQ,2088,1,,0,OR,,45,5,inforhc2,FALSE,FALSE,4/6/2018,,,4/6/2018,4/6/2018,,0,4/6/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0024-45e1538f85a8,1,MAIN,173,RQ,2047,1,,0,RAD,,46,0,inforhc2,FALSE,FALSE,4/6/2018,,,,,,0,3/27/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0024-4610538f85a8,1,MAIN,174,RQ,2090,1,,0,OR,,46,5,inforhc2,FALSE,FALSE,4/6/2018,,,4/6/2018,4/6/2018,,0,4/6/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0025-9050538f85a8,1,MAIN,175,RQ,2092,1,,0,OR,,51,0,inforhc2,FALSE,FALSE,4/6/2018,,,,,,0,4/6/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0025-b0bc538f85a8,1,MAIN,176,RQ,2093,1,,0,OR,,52,0,inforhc2,FALSE,FALSE,4/6/2018,,,,,,0,4/6/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
01626a24-08f7-0000-0025-c731538f85a8,1,MAIN,177,RQ,2094,1,,0,OR,,53,0,inforhc2,FALSE,FALSE,4/6/2018,,,,,,0,4/6/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a275538f85a8,1,MAIN,178,RQ,2097,1,,0,OR,,54,0,inforhc3,FALSE,FALSE,4/20/2018,,,,,,0,4/9/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a2b0538f85a8,1,MAIN,179,RQ,2113,1,,0,RAD,,54,0,inforhc3,FALSE,FALSE,4/20/2018,,,,,,0,4/9/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a2d9538f85a8,1,MAIN,180,RQ,2118,1,,0,OR,,54,0,inforhc3,FALSE,FALSE,4/20/2018,,,,,,0,4/10/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a308538f85a8,1,MAIN,181,RQ,2119,1,,0,OR,,54,0,inforhc3,FALSE,FALSE,4/20/2018,,,,,,0,4/10/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a333538f85a8,1,MAIN,182,RQ,2128,1,,0,OR,,54,0,inforhc3,FALSE,FALSE,4/20/2018,,,,,,0,4/11/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a37a538f85a8,1,MAIN,183,RQ,2138,1,,0,OR,,54,0,inforhc3,FALSE,FALSE,4/20/2018,,,,,,0,4/12/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a3ae538f85a8,1,MAIN,184,RQ,2143,1,,0,OR,,54,0,inforhc3,FALSE,FALSE,4/20/2018,,,,,,0,4/16/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a3d4538f85a8,1,MAIN,185,RQ,2155,1,,0,OR,,54,0,inforhc3,FALSE,FALSE,4/20/2018,,,,,,0,4/19/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a414538f85a8,1,MAIN,186,RQ,2160,1,,0,RAD,,54,5,inforhc3,FALSE,FALSE,4/20/2018,,,4/20/2018,4/20/2018,,0,4/20/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0162caa2-3e6e-0000-0022-a438538f85a8,1,MAIN,187,RQ,2161,1,,0,RAD,,54,0,inforhc3,FALSE,FALSE,4/20/2018,,,,,,0,4/20/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-08515aefc7a5,1,MAIN,188,RQ,2164,1,,0,RAD,,55,0,inforhc1,FALSE,FALSE,5/8/2018,,,,,,0,4/20/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-087d5aefc7a5,1,MAIN,189,RQ,2170,1,,0,OR,,55,0,inforhc1,FALSE,FALSE,5/8/2018,,,,,,0,4/24/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-08a25aefc7a5,1,MAIN,190,RQ,2172,1,,0,RAD,,55,0,inforhc1,FALSE,FALSE,5/8/2018,,,,,,0,4/25/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-08c35aefc7a5,1,MAIN,191,RQ,2174,1,,0,RAD,,55,0,inforhc1,FALSE,FALSE,5/8/2018,,,,,,0,4/25/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-08e45aefc7a5,1,MAIN,192,RQ,2189,1,,0,OR,,55,0,inforhc1,FALSE,FALSE,5/8/2018,,,,,,0,5/1/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-09055aefc7a5,1,MAIN,193,RQ,2197,1,,0,RAD,,55,0,inforhc1,FALSE,FALSE,5/8/2018,,,,,,0,5/3/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-09265aefc7a5,1,MAIN,194,RQ,2198,1,,0,OR,,55,0,inforhc1,FALSE,FALSE,5/8/2018,,,,,,0,5/3/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-094d5aefc7a5,1,MAIN,195,RQ,2200,1,,0,RAD,,55,5,inforhc1,FALSE,FALSE,5/8/2018,,,3/26/2020,3/26/2020,,0,5/3/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-09775aefc7a5,1,MAIN,196,RQ,2202,1,,0,RAD,,55,0,inforhc1,FALSE,FALSE,5/8/2018,,,,,,0,5/3/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-09995aefc7a5,1,MAIN,197,RQ,2203,1,,0,RAD,,55,5,inforhc1,FALSE,FALSE,5/8/2018,,,3/26/2020,3/26/2020,,0,5/3/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
45bbc51c-c680-0b48-0000-09bd5aefc7a5,1,MAIN,198,RQ,2209,1,,0,OR,,55,5,inforhc1,FALSE,FALSE,5/8/2018,,,5/8/2018,5/8/2018,,0,5/8/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
bfc95c36-c680-8a2a-0000-0e1a5aefc7a5,1,MAIN,199,RQ,2223,1,,0,OR,,56,0,inforhc3,FALSE,FALSE,5/24/2018,,,,,,0,5/16/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
bfc95c36-c680-8a2a-0000-0e465aefc7a5,1,MAIN,200,RQ,2245,1,,0,OR,,56,0,inforhc3,FALSE,FALSE,5/24/2018,,,,,,0,5/16/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
bfc95c36-c680-8a2a-0000-0e675aefc7a5,1,MAIN,201,RQ,2246,1,,0,RAD,,56,0,inforhc3,FALSE,FALSE,5/24/2018,,,,,,0,5/16/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
943fd405-c680-1e26-0000-0bb25aefc7a5,1,MAIN,202,RQ,2284,1,,0,RAD,,58,5,inforhc3,FALSE,FALSE,6/4/2018,,,6/4/2018,6/4/2018,,0,6/4/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
49283f4b-c680-70e0-0000-18d45aefc7a5,1,MAIN,203,RQ,2305,1,,0,RAD,,59,0,inforhc38,FALSE,FALSE,6/6/2018,,,,,,0,6/4/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
49283f4b-c680-70e0-0000-19025aefc7a5,1,MAIN,204,RQ,2318,1,,0,OR,,59,0,inforhc38,FALSE,FALSE,6/6/2018,,,,,,0,6/5/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
49283f4b-c680-70e0-0000-19235aefc7a5,1,MAIN,205,RQ,2327,1,,0,OR,,59,5,inforhc38,FALSE,FALSE,6/6/2018,,,6/6/2018,6/6/2018,,0,6/6/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
b3d210bb-c680-1690-0000-16385b19dd42,1,MAIN,206,RQ,2336,1,,0,OR,,60,0,inforhc38,FALSE,FALSE,6/8/2018,,,,,,0,6/8/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
b3d210bb-c680-1690-0000-16645b19dd42,1,MAIN,207,RQ,2339,1,,0,OR,,60,5,inforhc38,FALSE,FALSE,6/8/2018,,,3/26/2020,3/26/2020,,0,6/8/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
b3d210bb-c680-1690-0000-168d5b19dd42,1,MAIN,208,RQ,2340,1,,0,OR,,60,5,inforhc38,FALSE,FALSE,6/8/2018,,,3/26/2020,3/26/2020,,0,6/8/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
b3d210bb-c680-9c0c-0000-36125b19dd42,1,MAIN,209,RQ,2347,1,,0,OR,,61,5,inforhc38,FALSE,FALSE,6/11/2018,,,6/12/2018,6/12/2018,,0,6/9/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
b3d210bb-c680-bddc-0000-0ac95b19dd42,1,MAIN,210,RQ,2370,1,,0,OR,,64,0,inforhc2,FALSE,FALSE,6/12/2018,,,,,,0,6/12/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
b3d210bb-c680-f7dc-0000-17f25b19dd42,1,MAIN,211,RQ,2374,1,,0,1E,,65,5,inforhc2,FALSE,FALSE,6/12/2018,,,6/12/2018,6/12/2018,,0,6/12/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,1E,0,0,,,,,,,,,,,0
0731496f-c680-3710-0000-021c5b20670d,1,MAIN,212,RQ,2379,1,,0,OR,,67,0,inforhc38,FALSE,FALSE,6/13/2018,,,,,,0,6/12/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0731496f-c680-3710-0000-02485b20670d,1,MAIN,213,RQ,2386,1,,0,1E,,67,0,inforhc38,FALSE,FALSE,6/13/2018,,,,,,0,6/13/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,1E,0,0,,,,,,,,,,,0
0731496f-c680-3710-0000-02695b20670d,1,MAIN,214,RQ,2388,1,,0,RAD,,67,0,inforhc38,FALSE,FALSE,6/13/2018,,,,,,0,6/13/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
0731496f-c680-3710-0000-028c5b20670d,1,MAIN,215,RQ,2394,1,,0,OR,,67,5,inforhc38,FALSE,FALSE,6/13/2018,,,6/13/2018,6/13/2018,,0,6/13/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0731496f-c680-e928-0000-12755b20670d,1,MAIN,216,RQ,2397,1,,0,OR,,69,5,inforhc38,FALSE,FALSE,6/14/2018,,,6/14/2018,6/14/2018,,0,6/13/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
0731496f-c680-e928-0000-12a15b20670d,1,MAIN,217,RQ,2405,1,,0,OR,,69,5,inforhc38,FALSE,FALSE,6/14/2018,,,6/14/2018,6/14/2018,,0,6/14/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-02a95b2e5b3c,1,MAIN,218,RQ,2412,1,,0,OR,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/14/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-02d55b2e5b3c,1,MAIN,219,RQ,2414,1,,0,OR,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/14/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-02f85b2e5b3c,1,MAIN,220,RQ,2418,1,,0,OR,,70,5,inforhc38,FALSE,FALSE,6/26/2018,,,3/26/2020,3/26/2020,,0,6/14/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-03225b2e5b3c,1,MAIN,221,RQ,2429,1,,0,OR,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/18/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-03435b2e5b3c,1,MAIN,222,RQ,2445,1,,0,OR,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/19/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-03645b2e5b3c,1,MAIN,223,RQ,2459,1,,0,1E,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/21/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,1E,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-03855b2e5b3c,1,MAIN,224,RQ,2460,1,,0,1E,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/21/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,1E,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-03a85b2e5b3c,1,MAIN,225,RQ,2462,1,,0,RAD,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/21/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-03cd5b2e5b3c,1,MAIN,226,RQ,2467,1,,0,OR,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/22/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-03ee5b2e5b3c,1,MAIN,227,RQ,2475,1,,0,RAD,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/26/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
d86628b4-2680-92e4-0000-04105b2e5b3c,1,MAIN,228,RQ,2477,1,,0,OR,,70,0,inforhc38,FALSE,FALSE,6/26/2018,,,,,,0,6/26/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
5fa6ea05-2680-8fbc-0000-0a945b3ee367,1,MAIN,229,RQ,2487,1,,0,OR,,72,0,inforhc1,FALSE,FALSE,7/20/2018,,,,,,0,6/27/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
5fa6ea05-2680-8fbc-0000-0ac05b3ee367,1,MAIN,230,RQ,2517,1,,0,RAD,,72,5,inforhc1,FALSE,FALSE,7/20/2018,,,8/9/2018,8/9/2018,,0,7/18/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
7cfb7f43-2680-ac6c-0000-6a5d5b54bc20,1,MAIN,231,RQ,2538,1,,0,OR,,74,5,inforhc7,FALSE,FALSE,7/27/2018,,,3/26/2020,3/26/2020,,0,7/25/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
9778e070-a680-36a4-0000-00dd5b67f170,1,MAIN,232,RQ,2547,1,,0,OR,,75,0,inforhc3,FALSE,FALSE,8/9/2018,,,,,,0,8/1/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
9778e070-a680-36a4-0000-01095b67f170,1,MAIN,233,RQ,2548,1,,0,OR,,75,0,inforhc3,FALSE,FALSE,8/9/2018,,,,,,0,8/1/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
9778e070-a680-36a4-0000-012a5b67f170,1,MAIN,234,RQ,2549,1,,0,OR,,75,5,inforhc3,FALSE,FALSE,8/9/2018,,,3/26/2020,3/26/2020,,0,8/2/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
9778e070-a680-36a4-0000-01525b67f170,1,MAIN,235,RQ,2556,1,,0,OR,,75,5,inforhc3,FALSE,FALSE,8/9/2018,,,3/26/2020,3/26/2020,,0,8/8/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
9778e070-a680-36a4-0000-01765b67f170,1,MAIN,236,RQ,2562,1,,0,RAD,,75,5,inforhc3,FALSE,FALSE,8/9/2018,,,8/9/2018,8/9/2018,,0,8/9/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
c7c03fd1-a680-660a-0000-12be5b7b6677,1,MAIN,237,RQ,2567,1,,0,RAD,,76,0,inforhc1,FALSE,FALSE,9/6/2018,,,,,,0,8/9/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
c7c03fd1-a680-660a-0000-12ea5b7b6677,1,MAIN,238,RQ,2570,1,,0,RAD,,76,0,inforhc1,FALSE,FALSE,9/6/2018,,,,,,0,8/10/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
c7c03fd1-a680-660a-0000-130b5b7b6677,1,MAIN,239,RQ,2576,1,,0,RAD,,76,0,inforhc1,FALSE,FALSE,9/6/2018,,,,,,0,8/14/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
c7c03fd1-a680-660a-0000-132c5b7b6677,1,MAIN,240,RQ,2585,1,,0,OR,,76,0,inforhc1,FALSE,FALSE,9/6/2018,,,,,,0,8/15/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
c7c03fd1-a680-660a-0000-134d5b7b6677,1,MAIN,241,RQ,2594,1,,0,OR,,76,5,inforhc1,FALSE,FALSE,9/6/2018,,,3/26/2020,3/26/2020,,0,8/22/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,OR,0,0,,,,,,,,,,,0
c7c03fd1-a680-660a-0000-13755b7b6677,1,MAIN,242,RQ,2596,1,,0,RAD,,76,0,inforhc1,FALSE,FALSE,9/6/2018,,,,,,0,8/28/2018,0,FALSE,0,,0,,,,N,0,0,0,0,0,0,0,0,FALSE,FALSE,,,0,1,RAD,0,0,,,,,,,,,,,0
